,KYTREASNOX,MCALDT,TMYTM,rf,year,month,realmonth
43,2000001,1976-08-31,4.7644758630278,0.0038862450812919835,1976,8,44
44,2000001,1976-09-30,5.0817996838077,0.0041392853978310384,1976,9,45
45,2000001,1976-10-29,4.7555174528699,0.0038790912749853135,1976,10,46
46,2000001,1976-11-30,4.347199535549,0.0035524291349704473,1976,11,47
47,2000001,1976-12-31,4.2566144261453,0.003479800531016819,1976,12,48
48,2000001,1977-01-31,4.5510384388261,0.003715650334930487,1977,1,49
49,2000001,1977-02-28,4.4288747499078,0.003617864503484114,1977,2,50
50,2000001,1977-03-31,4.5414160933057,0.003707951936805065,1977,3,51
51,2000001,1977-04-29,4.3884197405506,0.0035854592093211846,1977,4,52
52,2000001,1977-05-31,4.8350901507543,0.003942615033473151,1977,5,53
53,2000001,1977-06-30,4.9493680019636,0.00403376702298841,1977,6,54
54,2000001,1977-07-29,5.3463325224635,0.0043496943561429635,1977,7,55
55,2000001,1977-08-31,5.3776986434293,0.004374610787385436,1977,8,56
56,2000001,1977-09-30,5.8151636362735,0.004721414816530212,1977,9,57
57,2000001,1977-10-31,5.8240028233445,0.004728408600339407,1977,10,58
58,2000001,1977-11-30,5.6937504516381,0.004625295459578016,1977,11,59
59,2000001,1977-12-30,5.7540250100169,0.00467302575293127,1977,12,60
60,2000001,1978-01-31,5.9967208538158,0.0048649600352208555,1978,1,61
61,2000001,1978-02-28,6.0884251740265,0.004937378893129285,1978,2,62
62,2000001,1978-03-31,6.4972253572089,0.005259511745220324,1978,3,63
63,2000001,1978-04-28,6.0486483399274,0.004905974195988927,1978,4,64
64,2000001,1978-05-31,6.5097372536433,0.005269353179766512,1978,5,65
65,2000001,1978-06-30,6.5595704755094,0.0053085397935423995,1978,6,66
66,2000001,1978-07-31,6.5170219181511,0.0052750825623704145,1978,7,67
67,2000001,1978-08-31,7.6013808131684,0.006123949716072996,1978,8,68
68,2000001,1978-09-29,8.0193091667989,0.006449023790771724,1978,9,69
69,2000001,1978-10-31,8.5363841008461,0.006849624445614433,1978,10,70
70,2000001,1978-11-30,9.0628587330568,0.007255714025790949,1978,11,71
71,2000001,1978-12-29,8.4280128146252,0.006765809575654647,1978,12,72
72,2000001,1979-01-31,9.5219756131092,0.007608383914067485,1979,1,73
73,2000001,1979-02-28,9.5424300332788,0.007624064390635565,1979,2,74
74,2000001,1979-03-30,9.6421703239067,0.007700487441479442,1979,3,75
75,2000001,1979-04-30,9.5693372511541,0.007644687532091465,1979,4,76
76,2000001,1979-05-31,9.6869363073906,0.00773476733557632,1979,5,77
77,2000001,1979-06-29,8.9901567043598,0.007199743308622608,1979,6,78
78,2000001,1979-07-31,9.0981299697221,0.007282855781558961,1979,7,79
79,2000001,1979-08-31,10.054020184712,0.008015381866064208,1979,8,80
80,2000001,1979-09-28,10.279168062276,0.008187070277054342,1979,9,81
81,2000001,1979-10-31,11.717011923041,0.009275991852406351,1979,10,82
82,2000001,1979-11-30,10.90379884883,0.008661710942184042,1979,11,83
83,2000001,1979-12-31,9.344482922687,0.0074722041649901705,1979,12,84
84,2000001,1980-01-31,11.721614020654,0.009279456483604509,1980,1,85
85,2000001,1980-02-29,13.61636785656,0.010694902040589316,1980,2,86
86,2000001,1980-03-31,15.050646803179,0.011752039953328852,1980,3,87
87,2000001,1980-04-30,9.2379298527468,0.007390354865629112,1980,4,88
88,2000001,1980-05-30,7.1820263316345,0.005796600963794862,1980,5,89
89,2000001,1980-06-30,6.2010228155294,0.005026218754546452,1980,6,90
90,2000001,1980-07-31,7.4992604535221,0.006044342265127067,1980,7,91
91,2000001,1980-08-29,9.2969461594551,0.007435697588232371,1980,8,92
92,2000001,1980-09-30,10.794970512916,0.008579191694439992,1980,9,93
93,2000001,1980-10-31,11.682503145727,0.009250008184847669,1980,10,94
94,2000001,1980-11-28,14.651751019379,0.01145925123080449,1980,11,95
95,2000001,1980-12-31,12.527633629162,0.009884249482442709,1980,12,96
96,2000001,1981-01-30,13.919302365963,0.01091919545707598,1981,1,97
97,2000001,1981-02-27,14.032281897832,0.011002705810525981,1981,2,98
98,2000001,1981-03-31,13.016699446614,0.010249284810729842,1981,3,99
99,2000001,1981-04-30,13.819236045348,0.01084516665515567,1981,4,100
100,2000001,1981-05-29,16.150476854079,0.012554519423920052,1981,5,101
101,2000001,1981-06-30,14.411282281761,0.0112822961961756,1981,6,102
102,2000001,1981-07-31,14.957169615312,0.011683511457767803,1981,7,103
103,2000001,1981-08-31,14.968477193347,0.011691803803071332,1981,8,104
104,2000001,1981-09-30,13.996604563662,0.010976342621816348,1981,9,105
105,2000001,1981-10-30,12.718200057899,0.010026659552514472,1981,10,106
106,2000001,1981-11-30,10.244136881857,0.008160378074818064,1981,11,107
107,2000001,1981-12-31,9.6357817264791,0.007695594278066542,1981,12,108
108,2000001,1982-01-29,11.928527163154,0.009435093425998575,1982,1,109
109,2000001,1982-02-26,11.826010303908,0.00935801478674314,1982,2,110
110,2000001,1982-03-31,13.421077153993,0.010550017556495428,1982,3,111
111,2000001,1982-04-30,12.236136493166,0.009665985718594783,1982,4,112
112,2000001,1982-05-28,11.436522839533,0.009064581804469451,1982,5,113
113,2000001,1982-06-30,11.778569608805,0.009322323955512912,1982,6,114
114,2000001,1982-07-30,8.9186291125568,0.0071446433396005204,1982,7,115
115,2000001,1982-08-31,6.2106838962052,0.0050338373523626245,1982,8,116
116,2000001,1982-09-30,7.0194057465244,0.005669343087884027,1982,9,117
117,2000001,1982-10-29,7.7026858296125,0.00620285317029623,1982,10,118
118,2000001,1982-11-30,7.6280291665411,0.006144711921484802,1982,11,119
119,2000001,1982-12-31,8.060150357189,0.006480729121314699,1982,12,120
120,2000001,1983-01-31,8.037105082893,0.006462840248093071,1983,1,121
121,2000001,1983-02-28,7.4247662728964,0.0059862269328978535,1983,2,122
122,2000001,1983-03-31,8.5720773362914,0.006877212970683777,1983,3,123
123,2000001,1983-04-29,8.1112743388827,0.006520401584579005,1983,4,124
124,2000001,1983-05-31,8.0770329298969,0.0064938319837879455,1983,5,125
125,2000001,1983-06-30,8.6947431470418,0.006971962239241458,1983,6,126
126,2000001,1983-07-29,8.9186345249827,0.0071446475102183715,1983,7,127
127,2000001,1983-08-31,9.1458334752343,0.007319551564971327,1983,8,128
128,2000001,1983-09-30,8.7550479951496,0.007018506850675177,1983,9,129
129,2000001,1983-10-31,8.4455336434238,0.006779365470684473,1983,10,130
130,2000001,1983-11-30,8.5015156529741,0.0068226653953176175,1983,11,131
131,2000001,1983-12-30,8.6426254597365,0.006931717586071251,1983,12,132
132,2000001,1984-01-31,8.8836034315178,0.007117649849378571,1984,1,133
133,2000001,1984-02-29,8.8901222768685,0.0071226743769909895,1984,2,134
134,2000001,1984-03-30,9.5526534783497,0.007631900736674746,1984,3,135
135,2000001,1984-04-30,9.2627329727146,0.007409414045262075,1984,4,136
136,2000001,1984-05-31,9.3594956377719,0.007483730383976539,1984,5,137
137,2000001,1984-06-29,9.3583326218341,0.007482837514287244,1984,6,138
138,2000001,1984-07-31,9.6497971063287,0.007706328615031621,1984,7,139
139,2000001,1984-08-31,10.719467248606,0.008521897564962355,1984,8,140
140,2000001,1984-09-28,10.432752084982,0.008304002815250788,1984,9,141
141,2000001,1984-10-31,8.6037736485116,0.0069017051680944075,1984,10,142
142,2000001,1984-11-30,7.4066182575814,0.0059720634801534445,1984,11,143
143,2000001,1984-12-31,7.5982081146141,0.0061214774962954355,1984,12,144
144,2000001,1985-01-31,7.652477718302,0.0061637560779750356,1985,1,145
145,2000001,1985-02-28,7.7137101096352,0.006211435548068467,1985,2,146
146,2000001,1985-03-29,8.0908525769682,0.00650455625921742,1985,3,147
