,1,2,3,4,5,6,7,8,9
444,(-0.0278588282403426+0j),(0.013552572326253462+0j),(0.012615580729284565+0j),(-0.00967521465868021+0j),(-0.0006489069133962971+0j),(0.0074786705842745035+0j),(-0.017612121655631904+0j),(0.014749444982077366+0j),(-0.006484027252442214+0j)
445,(0.029891278017522196+0j),(-0.004553046299838561+0j),(0.014378082734638356+0j),(-0.004868456496194216+0j),(-0.04162834634833756+0j),(-0.0075598005202403415+0j),(0.023541458271055124+0j),(-0.00027315413255210873+0j),(-0.0372791905414886+0j)
446,(-0.013455968112258998+0j),(0.0040643477255376285+0j),(0.009599152452606908+0j),(-0.037019540180194224+0j),(-0.022353237213891368+0j),(0.015031934031819535+0j),(-0.009633909904463785+0j),(0.039553740980383334+0j),(-0.017818574441457215+0j)
447,(-0.060379182457217066+0j),(-0.011584845129565497+0j),(0.021757789964808205+0j),(0.0002960658079920261+0j),(-0.018847911122399866+0j),(-0.012929809479056233+0j),(-0.0019087802798220047+0j),(0.0022515374154584273+0j),(0.0019687919270782476+0j)
448,(-0.026967070566803072+0j),(-0.0014030692454067334+0j),(0.028076551390617984+0j),(-0.01004098576190558+0j),(-0.00939216689066576+0j),(0.008593790333913066+0j),(0.003089130359551038+0j),(-0.006492551411040675+0j),(0.015140284169536096+0j)
449,(0.04397455556152276+0j),(0.022673498224444512+0j),(0.006278964065088231+0j),(0.007144903363487848+0j),(0.01288121257425868+0j),(-0.003884240662491197+0j),(0.03633140472042473+0j),(-0.021699507071414773+0j),(-0.010197056240109914+0j)
450,(0.04240814985702317+0j),(0.01182511064616336+0j),(0.008688984001376536+0j),(0.0077030840230378145+0j),(-0.01620073642261098+0j),(0.0033239638170965754+0j),(0.001443662749792405+0j),(0.0009129274857935025+0j),(-0.03862016388464051+0j)
451,(-0.06315945965442148+0j),(0.010416998012851519+0j),(0.010047375180162904+0j),(-0.03962687016190387+0j),(-0.007065791692179333+0j),(-0.028202127038532143+0j),(-0.0011834445847123687+0j),(-0.009923957509825656+0j),(-0.00235279268319394+0j)
452,(0.03484296403980328+0j),(0.01756869469980915+0j),(-0.015067437130169935+0j),(0.01077957860139508+0j),(0.019764286133055142+0j),(0.03185560664686869+0j),(0.019874536018273024+0j),(0.013742460554892645+0j),(-0.03473892705889484+0j)
453,(-0.08921968139861321+0j),(0.0031474371754258205+0j),(-0.010892869491083902+0j),(-0.028917400209700617+0j),(-0.006525363307211373+0j),(-0.017778147920999587+0j),(0.00699569622243201+0j),(0.002142479933085719+0j),(0.009804758431059407+0j)
454,(-0.024353054818716323+0j),(-0.015607817723519683+0j),(-0.02779531643653659+0j),(-0.004840533000940062+0j),(0.0023076682495582076+0j),(0.0022784776696341213+0j),(-0.007950411371030157+0j),(0.020379086845153462+0j),(0.016890351713930492+0j)
455,(-0.022245147757227957+0j),(0.03126555613891625+0j),(0.0314472622246976+0j),(-0.014584119562791622+0j),(-0.01719733955916262+0j),(-0.014052828770337204+0j),(-0.05070596480467621+0j),(-0.03070644815627278+0j),(-0.009158617984412474+0j)
456,(-0.061295483452121095+0j),(-0.011958912073271072+0j),(0.025479952484193193+0j),(-0.01084970337852898+0j),(-0.01603520649658326+0j),(0.03326578848245391+0j),(-0.01378425127474039+0j),(0.004810358506531447+0j),(0.0358005219711812+0j)
457,(-0.0022941515348877954+0j),(0.017160979817214775+0j),(-0.028567275670385767+0j),(-0.008527659145703036+0j),(0.03580260533809525+0j),(0.0035715524104909524+0j),(-0.05131345518680829+0j),(0.02030475063410942+0j),(-0.03444317321704647+0j)
458,(-0.02899678318106397+0j),(-0.003931158858362318+0j),(-0.006966473837284205+0j),(-0.03260287316812092+0j),(-0.012465065660492942+0j),(0.0027922557396181918+0j),(-0.017788735191827748+0j),(0.011757682039886894+0j),(0.006625658388843413+0j)
459,(-0.009261551838838386+0j),(0.017713218151166086+0j),(-0.02945448368130559+0j),(-0.006774632712870927+0j),(0.006000239250886144+0j),(0.0021588249460871758+0j),(0.0069707392867632955+0j),(-0.002674146848466519+0j),(-0.016104980709318754+0j)
460,(-0.030637915762114557+0j),(-0.026928546623179565+0j),(-0.022615697919020118+0j),(0.006502194932761737+0j),(0.02029367809323134+0j),(-0.017642689586513455+0j),(-0.006389913000833635+0j),(0.011820711614958885+0j),(0.023080907015279862+0j)
461,(0.004369379489504326+0j),(-0.026094046969864212+0j),(0.019475092824430322+0j),(0.04001989364859582+0j),(-0.0028941072838283553+0j),(-0.00045314314410592113+0j),(0.012093098873954029+0j),(-0.00464760033116841+0j),(0.01957554603009154+0j)
462,(0.010513895958120526+0j),(0.03199474468516432+0j),(-0.013916769569137311+0j),(-0.012859245530064347+0j),(-0.0027231640255089523+0j),(0.021922338119399993+0j),(0.018766001464631595+0j),(0.01373027685372251+0j),(-0.014263068786864562+0j)
463,(0.029769449814420514+0j),(0.03256842143462953+0j),(0.008070754053110984+0j),(0.0231643108629323+0j),(-0.01891054969926873+0j),(0.05838083550916266+0j),(0.0016238491065874356+0j),(0.04127148035420854+0j),(0.011841210829035942+0j)
464,(0.046292620949940515+0j),(0.01156643310450771+0j),(-0.039586607934426844+0j),(-0.017766207539687186+0j),(-0.0021233610597677106+0j),(-0.02368873063026595+0j),(0.04287717821001108+0j),(0.007769173116073621+0j),(-0.03760155569484635+0j)
465,(0.06311815866374594+0j),(0.017978415634994326+0j),(-0.025066979491530906+0j),(-1.1883255618214625e-05+0j),(0.025056005161903372+0j),(-0.03205066747708237+0j),(0.04284261639025399+0j),(-0.006961811984339154+0j),(-0.031724169073515066+0j)
466,(-0.09117989367627934+0j),(-0.03354202194230773+0j),(-0.011924756261000395+0j),(-0.004521841927661266+0j),(-0.02418215094828756+0j),(0.012262125313379507+0j),(-0.04142428063903754+0j),(0.012238024882810788+0j),(0.010851960988042985+0j)
467,(-0.007736822445276493+0j),(0.017916079946382862+0j),(0.046180997203648565+0j),(-0.05251641719923008+0j),(0.003270202085236511+0j),(0.015925763707879667+0j),(0.003668089499516693+0j),(-0.03474992777323667+0j),(0.005015830327756013+0j)
468,(-0.0059906770256790256+0j),(-0.0020197961993401272+0j),(0.0018950746020883972+0j),(0.007840955592033565+0j),(-0.0005521163390510828+0j),(0.013682958468312773+0j),(0.011255091333026317+0j),(-0.0028767677731209467+0j),(0.02328052262813605+0j)
469,(-0.05240457930144767+0j),(0.03696632862112336+0j),(-0.010841281958937852+0j),(-0.015161765468868616+0j),(0.03166014976700639+0j),(0.015388976109292768+0j),(-0.042481166739309774+0j),(0.012232279169564379+0j),(-0.030605672861666697+0j)
470,(-0.02441158157905004+0j),(0.00551483268159713+0j),(-0.013784578139060952+0j),(-0.02972338232812393+0j),(-0.014193965543620297+0j),(0.01609558215187986+0j),(-0.00941233888744849+0j),(0.0183617595351926+0j),(0.005523931609095096+0j)
471,(-0.01649044756147253+0j),(0.003795580590249504+0j),(0.0011579949477974966+0j),(-0.003204346348826816+0j),(-0.00012532706889969338+0j),(0.0007452335443760377+0j),(0.0006172243489656803+0j),(0.0014675893384858683+0j),(-0.006225623375549724+0j)
472,(0.00947830119656191+0j),(-0.0008336006309692314+0j),(0.06069916508989795+0j),(0.011784760128491896+0j),(-0.046349609986779755+0j),(0.08686301936002383+0j),(0.04578410049373446+0j),(-0.023734640834141507+0j),(0.0032974092433220898+0j)
473,(0.03455023779784399+0j),(0.0012419953131523023+0j),(0.012141567119404287+0j),(0.0262978424553281+0j),(0.023055738133022672+0j),(0.002547334639193898+0j),(0.02948330348681518+0j),(-0.045735999762263495+0j),(-0.025991384076417108+0j)
474,(-0.041137612905414817+0j),(0.036156738358189305+0j),(0.009874774612799701+0j),(0.0010999075360466615+0j),(0.030093957451948424+0j),(-0.030618375521612628+0j),(-0.011504855800193786+0j),(0.013832587605476525+0j),(-0.027960977835421705+0j)
475,(0.006096266737302998+0j),(-0.007651525944384994+0j),(-0.0013137307098233105+0j),(0.02570497536197024+0j),(-0.007050749181803935+0j),(0.0004539203780890965+0j),(-0.013411442411351917+0j),(0.012954522603801458+0j),(-0.0023294309907568324+0j)
476,(-0.017332474108123982+0j),(-0.00981460645062777+0j),(-0.01581207372629225+0j),(-0.01505446858627548+0j),(0.01283273650618316+0j),(-0.0006428897725914291+0j),(-0.021465150620183615+0j),(0.03135145031851059+0j),(3.5635334216255115e-05+0j)
477,(-0.0222414440362197+0j),(-0.0055085209505686015+0j),(0.01069294901256542+0j),(0.00435084477970163+0j),(-0.011659134639610665+0j),(0.00742153649711008+0j),(-0.014414702051351341+0j),(0.003489509485100411+0j),(0.0013445504107572517+0j)
478,(0.009434604033277984+0j),(-0.0018402834340920519+0j),(-0.02903255814619554+0j),(0.013190326047880676+0j),(0.030411182381268942+0j),(0.028059388353845697+0j),(0.029008244388077264+0j),(0.006210580588483903+0j),(0.011498972380483002+0j)
479,(-0.0009071027396481958+0j),(-0.022821739479262543+0j),(-0.028477002345172434+0j),(-0.006665335339799261+0j),(-0.0038982068145853184+0j),(-0.008547747494736711+0j),(-0.002060954897377243+0j),(0.006621567424928368+0j),(3.372685122856881e-05+0j)
480,(-0.018209087519723197+0j),(-0.004091847047326684+0j),(0.018597927655965473+0j),(-0.0010742914474190426+0j),(-0.007757144015275736+0j),(-0.001002508265036817+0j),(-0.012198959024842387+0j),(-0.00021425537005283609+0j),(0.015132755699016003+0j)
481,(-0.0545179812211699+0j),(-0.024073559217381964+0j),(0.06374698357758352+0j),(0.01065462154739956+0j),(-0.01983020017798279+0j),(-0.0042258493168528255+0j),(-0.007918047327041194+0j),(0.0006542470787043748+0j),(0.013111944152063792+0j)
482,(-0.02507934333979941+0j),(-0.031901544925334646+0j),(-0.07868914160947348+0j),(0.011770331032822686+0j),(0.0006272396834730738+0j),(-0.022498611175365963+0j),(0.06945197270271818+0j),(0.0041024225731842055+0j),(0.08379462064760648+0j)
483,(-0.029844255139013193+0j),(-0.012645464045854614+0j),(-0.009968064417138807+0j),(0.004115824346844875+0j),(0.010659441202710085+0j),(0.0031687416352585325+0j),(-0.00861201991297946+0j),(0.005304515877913402+0j),(0.0046534385814791+0j)
484,(-0.010504201691039852+0j),(-0.025760934583488493+0j),(0.017160691465746426+0j),(0.025736864231980492+0j),(-0.001082429174294054+0j),(-0.004395571311510447+0j),(0.001602763471460038+0j),(0.019122853834846184+0j),(0.013657249859261152+0j)
485,(-0.012124004962697372+0j),(0.021424707800138595+0j),(0.021535815640882486+0j),(-0.07243785297120049+0j),(-0.03543330069473956+0j),(-0.01194773665462082+0j),(-0.029257232414864557+0j),(0.011057662512603667+0j),(-0.007521050680151457+0j)
486,(0.005090807001072787+0j),(0.004219510852201763+0j),(0.0027288023329710416+0j),(-0.006448420054901286+0j),(-0.02412280212438226+0j),(0.022698611808396135+0j),(0.024060391528929817+0j),(-0.017541626806622777+0j),(-0.003990645267833763+0j)
487,(-0.046652829124939475+0j),(0.009099564703236805+0j),(-0.020861736228500946+0j),(-0.026447803059630282+0j),(-0.00829827293729641+0j),(-0.00951936863314318+0j),(0.017665632978749006+0j),(0.011529894416690577+0j),(0.0022593635159495378+0j)
488,(0.01316537081645322+0j),(0.011961076979796127+0j),(0.0050839301832444695+0j),(-0.012285572829352817+0j),(0.00798140000934414+0j),(0.016063527641847375+0j),(-0.0078857172661854+0j),(0.008539837833868566+0j),(0.0021681772042873243+0j)
489,(-0.034140294649321466+0j),(-0.008294502070666626+0j),(-0.015110149790047421+0j),(-0.01642072023732338+0j),(0.015189662153138354+0j),(0.0021603427318932127+0j),(-0.013241617323853459+0j),(0.001974582507553406+0j),(0.02190966616207591+0j)
490,(-0.027778420208213247+0j),(-0.021161637930438702+0j),(0.0013078884196730041+0j),(0.0030227483165925924+0j),(-0.008036114116827866+0j),(0.012190156054632922+0j),(0.004231860172974889+0j),(0.007829643999972583+0j),(0.012628777087213335+0j)
491,(-0.020013197429090322+0j),(-0.008571682636134304+0j),(0.0006929818851878651+0j),(-0.019077726765112046+0j),(-0.009284809032723983+0j),(-0.0179477786016332+0j),(-0.008413680764728312+0j),(0.00701685936466359+0j),(0.019196976272403035+0j)
492,(-0.026013422106647137+0j),(0.015276787056030281+0j),(-0.003216511165531578+0j),(-0.012224444808703546+0j),(-0.0015543024135540539+0j),(0.023625654299131646+0j),(-0.00577768278982208+0j),(-0.0030675494978437863+0j),(-0.005098254747536288+0j)
493,(0.03308226580458276+0j),(0.06986684926888632+0j),(-0.0008445472200313922+0j),(-0.024361898270944874+0j),(0.043698365725398355+0j),(0.042877577081598395+0j),(-0.02921009781937815+0j),(0.026024282890358418+0j),(-0.05186692775946086+0j)
494,(-0.04214432793447967+0j),(-0.013765220069063966+0j),(-0.024222190919366077+0j),(-0.03534554305910314+0j),(-0.013803269162273028+0j),(0.018279049157531913+0j),(0.022057166435135847+0j),(-0.015414725164578794+0j),(0.03627397567021656+0j)
495,(8.174468176208167e-05+0j),(-0.004781807662366257+0j),(-0.010004724591508427+0j),(0.013366381058941897+0j),(-0.019560914100501092+0j),(-0.010473782006837329+0j),(0.004675161361642811+0j),(0.001147156668870623+0j),(-0.005689185091800351+0j)
496,(0.023562228347885867+0j),(-0.03222737216196575+0j),(-0.005309682954604766+0j),(0.0633295195229634+0j),(0.006778611353890237+0j),(0.0034464638743479377+0j),(0.02224199699247219+0j),(0.03963120365944701+0j),(-0.042674456266936465+0j)
497,(-0.019889316572032453+0j),(-0.019448944598299787+0j),(-0.02441135634516377+0j),(-0.00518684678535623+0j),(0.0012476746228013045+0j),(-0.016002041106360665+0j),(0.006600070018437013+0j),(-0.011648385078347132+0j),(0.005830694499153557+0j)
498,(-0.030221815279290323+0j),(0.019382702383928557+0j),(-0.006186932951228425+0j),(-0.03339775519874631+0j),(0.017049773001510626+0j),(0.008105992245600477+0j),(-0.018956895978244615+0j),(0.007017869059940785+0j),(0.015671720688651084+0j)
499,(0.017364045427257512+0j),(0.017772381025827306+0j),(0.011836694596321464+0j),(0.024452691164766602+0j),(0.033317098914462426+0j),(-0.002367003037732217+0j),(-0.016359661707881643+0j),(0.007929478515073788+0j),(-0.006964979891276555+0j)
500,(-0.02812486167488529+0j),(-0.0111145722100536+0j),(-0.018852547110611424+0j),(-0.025554845080311157+0j),(-0.005098866709786093+0j),(0.014558312217552738+0j),(0.00826973232161982+0j),(0.00021395064405371872+0j),(0.003198577851794076+0j)
501,(0.010544049229730998+0j),(0.05292607123640737+0j),(0.010835316612213803+0j),(-0.0386703512087198+0j),(0.009124106483780764+0j),(0.08460732029828417+0j),(0.04231631518473549+0j),(-0.027047455337066338+0j),(-0.053583313742102005+0j)
502,(-0.01615028128788992+0j),(-0.007247682718704882+0j),(0.0013714520443569268+0j),(0.0022876024883799638+0j),(-0.004499113826692919+0j),(-0.004544533322722777+0j),(-0.005368416039234669+0j),(0.0027864323914196213+0j),(-0.0007529067056049083+0j)
503,(-0.021575479527601974+0j),(-0.025389540510730963+0j),(-0.011769473050703562+0j),(-0.02359443536343718+0j),(0.03068912074821954+0j),(-0.0343819050763566+0j),(-0.01756510218962815+0j),(-0.012603572199082492+0j),(0.05104091585199609+0j)
504,(-0.0019268544056792265+0j),(0.013974571703164986+0j),(0.005035409732298079+0j),(-0.006799331833800085+0j),(-0.003738672996027594+0j),(0.017814878332874394+0j),(-0.0003420095573599245+0j),(-0.002950059107850415+0j),(0.012330739351251441+0j)
505,(0.02116314441879154+0j),(-0.0026553422084497854+0j),(-0.023823149931600566+0j),(-0.0022059448621306646+0j),(-0.007510748068811887+0j),(0.0048616979292938406+0j),(0.004406322490199747+0j),(0.010918971789080956+0j),(-0.01597378402484509+0j)
506,(-0.04393194884459426+0j),(-0.0023254978299968535+0j),(-0.018708440568059072+0j),(-0.061754258623346915+0j),(-0.02795876086043055+0j),(-0.022585648003782353+0j),(-0.014941041560415825+0j),(0.009166353858816544+0j),(0.016577100966441823+0j)
507,(0.003768764329518579+0j),(-0.0036056492524476763+0j),(-0.014079361380156264+0j),(0.010176034102324472+0j),(0.012240892153925648+0j),(-0.033700892505385556+0j),(-0.008867490616007997+0j),(0.015235618795721086+0j),(0.00864024172089572+0j)
508,(0.011665720932710363+0j),(0.015996582547832046+0j),(0.033049101097165134+0j),(0.004037349018710204+0j),(-0.012723822609693312+0j),(0.026914791187890245+0j),(-0.042811299996900684+0j),(0.03564939529962042+0j),(-0.023694192867079272+0j)
509,(-0.012649707511531912+0j),(-0.005979923741402364+0j),(-0.03010666109376502+0j),(-0.01498283097557726+0j),(-0.006790001049215478+0j),(-0.027868510884987017+0j),(0.014324184082897866+0j),(-6.153693054417006e-06+0j),(0.008873935455792568+0j)
510,(0.014554435482875485+0j),(0.04385755102659648+0j),(0.011000333851512981+0j),(-0.017150847723402397+0j),(-0.002020611735865055+0j),(0.016896145338832012+0j),(0.02414725440217078+0j),(0.014077462174014448+0j),(-0.052861001470534685+0j)
511,(-0.0006581976540327356+0j),(-0.009747922532868577+0j),(-0.035409393579863134+0j),(0.012106417341974575+0j),(0.011363337010757495+0j),(-0.025056061257758274+0j),(0.024352992712474986+0j),(0.008709063533417506+0j),(-0.016471422312842467+0j)
512,(0.043127356837805116+0j),(0.03135463810770976+0j),(0.017351957671609974+0j),(-0.03258673722511232+0j),(-0.030446084518757775+0j),(-0.03713269364673239+0j),(-0.022652041354823706+0j),(0.007418858535605586+0j),(-0.03120817448349789+0j)
513,(0.026626523438172324+0j),(0.0005196676399114489+0j),(-0.01600216471561717+0j),(0.004777679602730668+0j),(0.000871920194496324+0j),(-0.007359281886552276+0j),(0.01001810944120632+0j),(-0.018941869843659923+0j),(-0.010162694951421178+0j)
514,(-0.048693131545355164+0j),(-0.02079368319868939+0j),(-0.008727713058408835+0j),(0.0015841204813825348+0j),(-0.008525208878283019+0j),(-0.004121449637747821+0j),(-0.03877423225880106+0j),(0.024980220244043214+0j),(0.013559769066431089+0j)
515,(0.0019982976435596804+0j),(-0.002692809310960231+0j),(-0.011083867948617996+0j),(-0.05724121334049144+0j),(-0.03405428337576523+0j),(-0.02554491356514583+0j),(0.003947494432966509+0j),(0.008907002634118772+0j),(-0.0004887089974791067+0j)
516,(0.01682064502655604+0j),(0.0019482281856386923+0j),(-0.028091648199092007+0j),(0.008288077050516516+0j),(0.009176071843905884+0j),(-0.00021715034170573857+0j),(0.013277387193763753+0j),(0.0019162572436475529+0j),(-0.01094650319993973+0j)
517,(0.029465221727454416+0j),(-0.045811312227181926+0j),(-0.021125617405274518+0j),(0.021761316616357988+0j),(-0.023470212290479433+0j),(-0.012971463983961774+0j),(0.022945179361519512+0j),(-0.01707050238415508+0j),(0.05977618161660698+0j)
518,(-0.008556256260414688+0j),(0.007043519400487712+0j),(0.03231776527373017+0j),(-0.005040334929923057+0j),(-0.011647416852879131+0j),(0.03613727865496314+0j),(0.00851054725482562+0j),(0.00910934928383081+0j),(-0.009481108031446438+0j)
519,(-0.06024001698250714+0j),(-0.019892094132004063+0j),(-0.009119626021919071+0j),(0.006939282768806265+0j),(-0.006549619841604596+0j),(0.00947198344238566+0j),(-0.044936905096521824+0j),(0.009891717658277337+0j),(0.011543887324398231+0j)
520,(0.008467465026516843+0j),(0.019583187390424313+0j),(-0.0069950563078216245+0j),(0.008441419366600894+0j),(0.023116420951976586+0j),(0.04003792246767196+0j),(-0.05025605265276988+0j),(0.07627933071850591+0j),(-0.012763783221137286+0j)
521,(-0.007184598724382786+0j),(-0.018538464809797428+0j),(-0.02461239718424523+0j),(0.01689013068291645+0j),(0.013689459137385758+0j),(-0.02123182562765745+0j),(-0.03728972448036802+0j),(0.012155840259755355+0j),(0.02375130285759466+0j)
522,(-0.005274242153475253+0j),(-0.001506987877966647+0j),(-0.025288441501777708+0j),(-0.004242066689548915+0j),(0.014428331858480387+0j),(-0.00188455611422432+0j),(-0.006586258287361222+0j),(-0.003272460898589323+0j),(-0.0175185213336636+0j)
523,(-0.024103903594558003+0j),(-0.026706259887449835+0j),(-0.005048563372073432+0j),(-0.015090539788099225+0j),(-0.012557407311117104+0j),(-0.011472979178974677+0j),(-0.012693798003250299+0j),(0.04564428856535639+0j),(0.004019934402745501+0j)
524,(-0.007955002752672684+0j),(-0.029176947844386635+0j),(-0.03653006418329063+0j),(0.01246883403294651+0j),(0.012213925184209459+0j),(-0.029274006922841208+0j),(0.006706520418944895+0j),(0.037940844719390424+0j),(0.03707652981559238+0j)
525,(-0.013976786842372543+0j),(0.036514027400537406+0j),(0.008059601493057766+0j),(-0.01601889108368456+0j),(-0.004257420182246551+0j),(0.015127459583623562+0j),(-0.00889770067118323+0j),(4.60878487137668e-05+0j),(-0.0012517487771009537+0j)
526,(0.015411116111757502+0j),(-0.011588786182478982+0j),(-0.02317350848320108+0j),(-0.0017550711737268684+0j),(0.01241179079982683+0j),(0.012045820869464527+0j),(0.014972212920851576+0j),(0.0009596992993224473+0j),(-0.009212294183348329+0j)
527,(-0.022900961895581613+0j),(-0.03438923749720852+0j),(0.033401659030376805+0j),(-0.030071177994356633+0j),(-0.0639421306436886+0j),(-0.02995825517095671+0j),(-0.025467417968554226+0j),(0.0643259684896468+0j),(0.044929345571161565+0j)
528,(-0.015589031575718313+0j),(-0.01598591494552459+0j),(-0.00815313027883747+0j),(0.010504623661902161+0j),(-0.0045896393161690115+0j),(0.006280772785235709+0j),(-0.007694194078897248+0j),(0.0025722911435863225+0j),(0.015202027174267331+0j)
